paper_id,primary_category,year,total_token_count,matched_token_count,coverage,mean_happiness
2604.22281,cs.CV,2026,182,139,0.7637362637362637,5.508417266187052
2604.2228,cs.CV,2026,159,97,0.610062893081761,5.600206185567013
2604.22274,cs.CV,2026,221,148,0.669683257918552,5.559054054054056
2604.2224,cs.CV,2026,157,95,0.6050955414012739,5.5075789473684225
2604.22226,cs.CV,2026,192,134,0.6979166666666666,5.55485074626866
2604.2222,cs.CV,2026,164,118,0.7195121951219512,5.294830508474581
2604.22212,eess.IV,2026,173,128,0.7398843930635838,5.515312500000002
2604.22202,cs.CV,2026,189,123,0.6507936507936508,5.387804878048786
2604.22192,cs.CV,2026,216,145,0.6712962962962963,5.496896551724142
2604.22183,cs.CV,2026,164,113,0.6890243902439024,5.427787610619469
2604.22177,cs.CV,2026,152,94,0.618421052631579,5.358510638297875
2604.22174,cs.CV,2026,205,121,0.5902439024390244,5.445950413223145
2604.22164,cs.CV,2026,216,172,0.7962962962962963,5.469069767441863
2604.22162,cs.CV,2026,131,85,0.648854961832061,5.46129411764706
2604.22156,cs.LG,2026,216,150,0.6944444444444444,5.426600000000003
2604.22139,cs.CV,2026,198,112,0.5656565656565656,5.354732142857144
2604.22129,cs.CV,2026,153,98,0.6405228758169934,5.5496938775510225
2604.22118,cs.CV,2026,181,114,0.6298342541436464,5.393947368421055
2604.22103,cs.CY,2026,145,100,0.6896551724137931,5.462400000000002
2604.22093,cs.CV,2026,203,134,0.6600985221674877,5.399328358208958
2604.22034,cs.LG,2026,130,86,0.6615384615384615,5.3611627906976755
2604.21984,cs.CV,2026,218,141,0.6467889908256881,5.367872340425539
2604.21982,cs.CV,2026,239,204,0.8535564853556485,5.441862745098045
2604.21926,cs.CV,2026,132,99,0.75,5.644848484848489
2604.21921,cs.CV,2026,104,70,0.6730769230769231,5.701142857142858
2604.21915,cs.CV,2026,180,149,0.8277777777777777,5.617986577181212
2604.21909,cs.CV,2026,183,131,0.7158469945355191,5.410916030534353
2604.21904,cs.CV,2026,180,129,0.7166666666666667,5.587674418604654
2604.21873,cs.CV,2026,213,160,0.7511737089201878,5.494187500000004
2604.2181,cs.CV,2026,190,147,0.7736842105263158,5.368163265306124
2604.21806,cs.CV,2026,175,119,0.68,5.511932773109248
2604.21786,cs.CV,2026,225,167,0.7422222222222222,5.5583233532934155
2604.21776,cs.CV,2026,201,144,0.7164179104477612,5.526388888888891
2604.21772,cs.CV,2026,197,131,0.6649746192893401,5.412442748091606
2604.2176,cs.CV,2026,224,160,0.7142857142857143,5.5122500000000025
2604.21728,cs.CV,2026,242,176,0.7272727272727273,5.456136363636367
2604.21713,cs.CV,2026,187,133,0.7112299465240641,5.595789473684213
2604.2196,eess.IV,2026,216,167,0.7731481481481481,5.38730538922156
2604.21689,cs.GR,2026,205,135,0.6585365853658537,5.481333333333339
2604.21686,cs.CV,2026,238,178,0.7478991596638656,5.526853932584273
2604.21681,cs.CV,2026,194,136,0.7010309278350515,5.610808823529414
2604.21668,cs.CV,2026,231,165,0.7142857142857143,5.5981818181818195
2604.21631,cs.CV,2026,164,105,0.6402439024390244,5.485904761904765
2604.21627,cs.CV,2026,154,100,0.6493506493506493,5.298800000000003
2604.21617,cs.CV,2026,159,109,0.6855345911949685,5.419541284403675
2604.21592,cs.CV,2026,144,98,0.6805555555555556,5.391224489795922
2604.21575,cs.CV,2026,193,137,0.7098445595854922,5.5040145985401505
2604.21573,cs.CV,2026,234,148,0.6324786324786325,5.324189189189194
2604.21572,cs.CV,2026,183,138,0.7540983606557377,5.450869565217393
2604.21546,cs.CV,2026,117,72,0.6153846153846154,5.377222222222223
2604.21519,cs.CV,2026,163,123,0.754601226993865,5.362520325203254
2604.21518,eess.IV,2026,146,90,0.6164383561643836,5.481555555555558
2604.21502,cs.CV,2026,236,151,0.6398305084745762,5.4370860927152345
2604.21479,cs.CV,2026,210,155,0.7380952380952381,5.434645161290326
2604.21478,cs.CV,2026,219,157,0.7168949771689498,5.392292993630576
2604.21465,cs.CV,2026,180,116,0.6444444444444445,5.50879310344828
2604.21461,cs.CV,2026,166,116,0.6987951807228916,5.532155172413798
2604.21453,cs.CV,2026,183,113,0.6174863387978142,5.376460176991152
2604.21442,cs.CV,2026,213,173,0.812206572769953,5.491098265895961
2604.21435,cs.CV,2026,189,119,0.6296296296296297,5.451344537815129
2604.21422,cs.CV,2026,199,159,0.7989949748743719,5.435157232704405
2604.21409,cs.CV,2026,253,176,0.6956521739130435,5.605284090909093
2604.214,cs.CV,2026,211,134,0.6350710900473934,5.340895522388062
2604.21387,cs.CV,2026,188,164,0.8723404255319149,5.4270121951219545
2604.21362,cs.CV,2026,225,170,0.7555555555555555,5.582823529411767
2604.2136,cs.CV,2026,229,160,0.6986899563318777,5.482250000000001
2604.21356,cs.CV,2026,242,158,0.6528925619834711,5.446075949367095
2604.21343,cs.CV,2026,226,159,0.7035398230088495,5.460314465408807
2604.2133,cs.CV,2026,216,150,0.6944444444444444,5.4924000000000035
2604.21324,cs.CV,2026,226,131,0.5796460176991151,5.503511450381682
2604.21321,cs.CV,2026,163,95,0.5828220858895705,5.360000000000003
2604.21313,cs.CV,2026,200,135,0.675,5.404740740740741
2604.21311,cs.CV,2026,212,141,0.6650943396226415,5.395602836879436
2604.2129,cs.CV,2026,259,162,0.6254826254826255,5.52327160493828
2604.21289,cs.CV,2026,212,149,0.7028301886792453,5.4686577181208085
2604.2128,cs.CV,2026,234,130,0.5555555555555556,5.478615384615387
2604.21279,cs.CV,2026,241,176,0.7302904564315352,5.519034090909096
2604.21227,cs.CV,2026,222,150,0.6756756756756757,5.378133333333333
2604.21221,cs.CV,2026,196,126,0.6428571428571429,5.551904761904765
2604.21199,cs.LG,2026,209,154,0.7368421052631579,5.623571428571432
2604.21198,cs.CV,2026,190,139,0.7315789473684211,5.624676258992809
2604.2119,cs.CV,2026,207,144,0.6956521739130435,5.482013888888891
2604.21182,cs.CV,2026,135,94,0.6962962962962963,5.517872340425534
2604.2116,cs.CV,2026,197,128,0.649746192893401,5.406562500000003
2604.21146,cs.CV,2026,179,126,0.7039106145251397,5.3744444444444435
2604.21127,cs.CV,2026,241,180,0.7468879668049793,5.534500000000002
2604.21119,cs.CV,2026,249,209,0.8393574297188755,5.512535885167468
2604.21104,cs.CV,2026,188,129,0.6861702127659575,5.588759689922485
2604.21102,cs.CV,2026,182,128,0.7032967032967034,5.659687500000006
2604.21079,cs.CV,2026,144,94,0.6527777777777778,5.557340425531918
2604.21066,cs.CV,2026,187,146,0.7807486631016043,5.321164383561648
2604.2106,cs.CV,2026,196,119,0.6071428571428571,5.424789915966387
2604.21053,cs.RO,2026,224,151,0.6741071428571429,5.485894039735104
2604.21052,cs.CV,2026,270,187,0.6925925925925925,5.531176470588239
2604.21041,cs.CV,2026,166,120,0.7228915662650602,5.288500000000002
2604.21032,cs.CV,2026,162,112,0.691358024691358,5.656428571428573
2604.21028,cs.LG,2026,135,99,0.7333333333333333,5.405353535353537
2604.21011,cs.CV,2026,188,136,0.723404255319149,5.51058823529412
2604.21008,cs.CV,2026,245,193,0.7877551020408163,5.474455958549226
2604.20981,q-bio.QM,2026,254,171,0.6732283464566929,5.336783625730996
2604.20841,cs.CV,2026,205,143,0.697560975609756,5.547272727272733
2604.20825,cs.LG,2026,186,126,0.6774193548387096,5.465
2604.20822,cs.CV,2026,228,157,0.6885964912280702,5.45369426751593
2604.20816,cs.LG,2026,166,117,0.7048192771084337,5.4996581196581245
2604.20813,cs.CV,2026,169,121,0.7159763313609467,5.350909090909093
2604.208,cs.CV,2026,220,153,0.6954545454545454,5.446797385620919
2604.20796,cs.CV,2026,161,103,0.639751552795031,5.625825242718447
2604.20784,cs.CV,2026,180,113,0.6277777777777778,5.423893805309738
2604.2076,cs.CV,2026,126,88,0.6984126984126984,5.588068181818185
2604.20748,cs.CV,2026,187,128,0.6844919786096256,5.523437500000003
2604.20745,cs.LG,2026,204,150,0.7352941176470589,5.457466666666673
2604.2073,cs.CV,2026,251,172,0.6852589641434262,5.486337209302331
2604.20715,cs.CV,2026,142,94,0.6619718309859155,5.3437234042553206
2604.20705,cs.CV,2026,155,96,0.6193548387096774,5.659062500000002
2604.20696,cs.CV,2026,183,131,0.7158469945355191,5.479236641221375
2604.20665,cs.CV,2026,249,168,0.6746987951807228,5.387023809523816
2604.2065,cs.CV,2026,167,100,0.5988023952095808,5.3827000000000025
2604.20623,cs.CV,2026,189,124,0.656084656084656,5.372903225806455
2604.20606,cs.CV,2026,182,119,0.6538461538461539,5.5782352941176505
2604.20594,cs.CV,2026,248,185,0.7459677419354839,5.425621621621621
2604.20591,cs.CV,2026,146,96,0.6575342465753424,5.388854166666668
2604.20585,cs.CV,2026,201,157,0.7810945273631841,5.36178343949045
2604.20574,cs.CV,2026,262,218,0.8320610687022901,5.587018348623856
2604.2057,cs.CV,2026,178,124,0.6966292134831461,5.683145161290323
2604.20544,cs.CV,2026,214,142,0.6635514018691588,5.525422535211271
2604.20543,cs.CV,2026,218,167,0.7660550458715596,5.547125748502995
2604.20936,cs.MM,2026,156,109,0.6987179487179487,5.557339449541286
2604.20522,cs.SD,2026,137,102,0.7445255474452555,5.601078431372554
2604.22636,stat.ML,2026,203,144,0.7093596059113301,5.577222222222226
2604.22633,stat.ML,2026,203,173,0.8522167487684729,5.514277456647401
2604.2258,stat.ML,2026,232,160,0.6896551724137931,5.407062500000004
2604.22494,stat.ML,2026,114,70,0.6140350877192983,5.59057142857143
2604.22391,stat.ML,2026,241,175,0.7261410788381742,5.471257142857148
2604.22386,stat.ML,2026,221,166,0.751131221719457,5.28530120481928
2604.22385,stat.ML,2026,99,80,0.8080808080808081,5.149250000000003
2604.22355,cs.LG,2026,136,80,0.5882352941176471,5.483875000000001
2604.2232,stat.ME,2026,149,113,0.7583892617449665,5.4628318584070845
2604.2214,stat.ML,2026,156,111,0.7115384615384616,5.321711711711715
2604.22015,stat.ME,2026,189,133,0.7037037037037037,5.355639097744365
2604.21994,stat.ME,2026,229,161,0.7030567685589519,5.424596273291929
2604.21923,cs.LG,2026,222,177,0.7972972972972973,5.304124293785318
2604.21893,stat.ML,2026,257,192,0.7470817120622568,5.5436979166666704
2604.21849,stat.ML,2026,217,145,0.6682027649769585,5.550551724137937
2604.21843,stat.ME,2026,173,120,0.6936416184971098,5.359416666666671
2604.21691,stat.ML,2026,281,244,0.8683274021352313,5.493524590163942
2604.21595,stat.ML,2026,149,93,0.6241610738255033,5.388279569892475
2604.21432,stat.ML,2026,208,175,0.8413461538461539,5.159885714285717
2604.21407,cs.LG,2026,122,101,0.8278688524590164,5.423267326732676
2604.2127,stat.ML,2026,179,131,0.7318435754189944,5.301221374045804
2604.21203,stat.ML,2026,90,55,0.6111111111111112,5.483818181818183
2604.21097,stat.ML,2026,165,115,0.696969696969697,5.4587826086956595
2604.20985,cs.LG,2026,150,130,0.8666666666666667,5.456769230769233
2604.20949,cs.LG,2026,165,111,0.6727272727272727,5.319189189189194
2604.20761,stat.ML,2026,142,99,0.6971830985915493,5.501414141414141
2604.20614,cs.LG,2026,151,108,0.7152317880794702,5.49481481481482
2604.20551,stat.ML,2026,179,135,0.7541899441340782,5.572962962962965
2604.20516,stat.ML,2026,115,82,0.7130434782608696,5.448658536585367
2604.20492,stat.ML,2026,169,135,0.7988165680473372,5.496444444444448
2604.20446,cs.LG,2026,184,142,0.7717391304347826,5.284929577464795
2604.20414,math.ST,2026,163,122,0.7484662576687117,5.363032786885251
2604.20409,cs.LG,2026,137,107,0.781021897810219,5.3017757009345825
2604.2037,cs.LG,2026,225,157,0.6977777777777778,5.416305732484078
2604.20301,stat.ML,2026,152,120,0.7894736842105263,5.453916666666669
2604.20296,stat.ML,2026,155,118,0.7612903225806451,5.477711864406783
2604.20276,cs.LG,2026,154,122,0.7922077922077922,5.440819672131149
2604.20219,cs.LG,2026,172,144,0.8372093023255814,5.378055555555559
2604.20172,cs.LG,2026,214,167,0.780373831775701,5.266586826347309
2604.20161,cs.LG,2026,231,182,0.7878787878787878,5.4429670329670365
2604.20115,cs.LG,2026,135,79,0.5851851851851851,5.496329113924052
2604.20111,cs.LG,2026,181,120,0.6629834254143646,5.413416666666668
2604.20031,math.OC,2026,257,201,0.7821011673151751,5.352338308457716
2604.20907,stat.ML,2026,236,164,0.6949152542372882,5.386097560975611
2604.1974,cs.LG,2026,164,132,0.8048780487804879,5.417803030303036
2604.19738,math.PR,2026,145,106,0.7310344827586207,5.373490566037737
2604.19712,cs.LG,2026,208,142,0.6826923076923077,5.520281690140853
2604.19672,cs.LG,2026,104,87,0.8365384615384616,5.4654022988505755
2604.1956,cs.LG,2026,196,163,0.8316326530612245,5.302331288343563
2604.1953,cs.LG,2026,145,99,0.6827586206896552,5.419292929292932
2604.19451,cs.LG,2026,177,120,0.6779661016949152,5.390666666666669
2604.19165,stat.ML,2026,176,118,0.6704545454545454,5.334915254237292
2604.19091,stat.ML,2026,190,162,0.8526315789473684,5.406049382716052
2604.19072,cs.LG,2026,178,120,0.6741573033707865,5.329916666666672
2604.19065,cs.GT,2026,168,128,0.7619047619047619,5.480781250000004
2604.19018,cs.LG,2026,185,111,0.6,5.367567567567569
2604.18972,stat.ML,2026,153,90,0.5882352941176471,5.247000000000002
2604.18864,cs.LG,2026,175,123,0.7028571428571428,5.41577235772358
2604.1882,stat.ML,2026,193,131,0.6787564766839378,5.448320610687026
2604.18739,cs.LG,2026,132,87,0.6590909090909091,5.450459770114943
2604.18701,cs.LG,2026,183,125,0.6830601092896175,5.396240000000004
2604.18569,stat.ML,2026,201,161,0.8009950248756219,5.338136645962737
2604.18547,stat.ML,2026,159,117,0.7358490566037735,5.48880341880342
2604.18505,cs.IT,2026,210,154,0.7333333333333333,5.43292207792208
2604.1845,stat.ML,2026,205,149,0.7268292682926829,5.370201342281883
2604.18441,math.ST,2026,125,85,0.68,5.372470588235295
2604.1842,stat.ML,2026,167,138,0.8263473053892215,5.432608695652176
2604.18419,cs.LG,2026,169,127,0.7514792899408284,5.474960629921261
2604.18402,stat.ML,2026,163,101,0.6196319018404908,5.491584158415844
2604.18319,stat.ML,2026,255,188,0.7372549019607844,5.3476063829787295
2604.1831,stat.ML,2026,214,166,0.7757009345794392,5.4871686746988
2604.18242,math.ST,2026,247,179,0.7246963562753036,5.204748603351958
2604.18152,stat.ML,2026,192,144,0.75,5.504305555555562
2604.18143,stat.ML,2026,181,138,0.7624309392265194,5.502318840579714
2604.18089,cs.LG,2026,171,132,0.7719298245614035,5.3511363636363685
2604.18022,q-bio.BM,2026,210,157,0.7476190476190476,5.362611464968156
2604.17984,cs.LG,2026,213,168,0.7887323943661971,5.39928571428572
2604.17838,cs.LG,2026,172,120,0.6976744186046512,5.541833333333337
2604.17694,stat.ME,2026,109,78,0.7155963302752294,5.5324358974358985
2604.1767,cs.LG,2026,88,61,0.6931818181818182,5.550983606557377
2604.17568,cs.LG,2026,221,179,0.8099547511312217,5.399608938547491
2604.17548,cs.LG,2026,176,119,0.6761363636363636,5.53764705882353
2604.1741,math.ST,2026,252,178,0.7063492063492064,5.3739325842696655
2604.17381,stat.ML,2026,251,186,0.7410358565737052,5.462741935483876
2604.17224,cs.LG,2026,160,101,0.63125,5.532574257425746
2604.17219,stat.ML,2026,162,118,0.7283950617283951,5.388813559322037
2604.17213,math.OC,2026,184,137,0.7445652173913043,5.3210948905109525
2604.17194,stat.ML,2026,270,208,0.7703703703703704,5.493461538461541
2604.1713,stat.ME,2026,156,123,0.7884615384615384,5.369349593495937
2604.16975,math.NA,2026,188,125,0.6648936170212766,5.407680000000002
2604.16932,stat.ML,2026,203,147,0.7241379310344828,5.471156462585038
2604.16894,cs.LG,2026,109,79,0.7247706422018348,5.495063291139244
2604.16865,stat.ML,2026,276,241,0.8731884057971014,5.324522821576772
2604.16809,stat.ML,2026,182,134,0.7362637362637363,5.27567164179105
2604.16714,cs.LG,2026,144,112,0.7777777777777778,5.457410714285715
2604.16684,cs.LG,2026,137,98,0.7153284671532847,5.586836734693881
2604.1661,stat.ML,2026,96,72,0.75,5.444166666666668
2604.16288,math.AP,2026,178,146,0.8202247191011236,5.412808219178082
2604.16239,stat.ML,2026,121,91,0.7520661157024794,5.283736263736265
2604.16238,cs.LG,2026,219,160,0.730593607305936,5.485312500000006
2604.16203,stat.ME,2026,271,208,0.7675276752767528,5.453750000000004
2604.16111,cs.LG,2026,160,130,0.8125,5.251153846153849
2604.16087,cs.LG,2026,156,116,0.7435897435897436,5.4534482758620735
2604.16086,cs.CV,2026,258,189,0.7325581395348837,5.4475132275132285
2604.15742,cs.LG,2026,149,102,0.6845637583892618,5.178137254901965
2604.15632,math.AG,2026,36,20,0.5555555555555556,5.508
2604.15538,stat.ML,2026,126,84,0.6666666666666666,5.550476190476191
2604.15531,q-fin.ST,2026,100,58,0.58,5.506896551724137
2604.15439,stat.ML,2026,189,149,0.7883597883597884,5.4369127516778555
2604.15285,stat.ML,2026,146,96,0.6575342465753424,5.399062500000002
2604.15114,stat.ML,2026,201,151,0.7512437810945274,5.507483443708613
2604.15107,stat.ML,2026,239,200,0.8368200836820083,5.484700000000008
2604.14975,stat.CO,2026,121,86,0.7107438016528925,5.503139534883722
2604.14949,stat.ML,2026,125,93,0.744,5.591397849462366
2604.14908,cs.LG,2026,248,174,0.7016129032258065,5.382413793103454
2604.1486,stat.ML,2026,167,125,0.7485029940119761,5.246400000000003
2604.1481,stat.ML,2026,130,99,0.7615384615384615,5.342828282828284
2604.14809,stat.ML,2026,200,163,0.815,5.44993865030675
2604.15392,cs.LG,2026,141,94,0.6666666666666666,5.38117021276596
2604.14702,cs.LG,2026,172,124,0.7209302325581395,5.4262096774193544
2604.14669,cs.LG,2026,190,145,0.7631578947368421,5.429310344827589
2604.14621,stat.ML,2026,190,141,0.7421052631578947,5.485744680851068
2604.14587,cs.LG,2026,204,156,0.7647058823529411,5.46942307692308
2604.14575,cs.LG,2026,250,168,0.672,5.440833333333338
2604.14498,cs.AI,2026,208,143,0.6875,5.4491608391608395
2604.14404,math.ST,2026,257,193,0.7509727626459144,5.490984455958556
2604.14345,cs.LG,2026,148,108,0.7297297297297297,5.3916666666666675
2604.14338,cs.LG,2026,112,76,0.6785714285714286,5.368289473684213
2604.14331,cs.LG,2026,173,121,0.6994219653179191,5.5030578512396735
2604.14322,stat.ML,2026,138,91,0.6594202898550725,5.473406593406596
2604.14108,cs.LG,2026,162,106,0.654320987654321,5.3893396226415105
2604.14075,math.OC,2026,120,73,0.6083333333333333,5.314794520547944
2604.14061,cs.IT,2026,94,73,0.776595744680851,5.417534246575341
2604.1398,cs.LG,2026,157,103,0.6560509554140127,5.548543689320389
2604.1389,physics.soc-ph,2026,227,155,0.6828193832599119,5.305612903225811
2604.13748,stat.ME,2026,193,127,0.6580310880829016,5.247244094488194
2604.1374,cs.LG,2026,138,112,0.8115942028985508,5.366875000000003
2604.13739,cs.LG,2026,189,159,0.8412698412698413,5.375723270440255
2604.13738,stat.ML,2026,151,126,0.8344370860927153,5.364761904761911
2604.13656,cs.LG,2026,163,127,0.7791411042944786,5.4538582677165355
2604.14249,cs.LG,2026,246,174,0.7073170731707317,5.390000000000006
2604.13525,stat.ML,2026,210,143,0.680952380952381,5.409370629370634
2604.13484,stat.ML,2026,201,160,0.7960199004975125,5.433750000000004
2604.1347,cs.LG,2026,107,64,0.5981308411214953,5.233437500000003
2604.1424,cs.AI,2026,243,166,0.6831275720164609,5.455963855421693
2604.1341,stat.ME,2026,174,143,0.8218390804597702,5.332097902097908
2604.13393,math.OC,2026,114,82,0.7192982456140351,5.3051219512195145
2604.13295,cs.LG,2026,64,57,0.890625,5.3156140350877195
2604.13253,cs.LG,2026,175,109,0.6228571428571429,5.2663302752293575
2604.13218,stat.ML,2026,144,106,0.7361111111111112,5.524339622641511
2604.13213,stat.ML,2026,224,162,0.7232142857142857,5.361172839506179
2604.13022,quant-ph,2026,151,91,0.6026490066225165,5.498791208791212
2604.13008,stat.ME,2026,141,106,0.75177304964539,5.4438679245283055
2604.12992,stat.ML,2026,174,103,0.5919540229885057,5.329902912621363
2604.12952,cs.LG,2026,230,176,0.7652173913043478,5.328693181818185
2604.13147,stat.ML,2026,222,165,0.7432432432432432,5.45145454545455
2604.12827,cs.LG,2026,120,91,0.7583333333333333,5.217802197802201
2604.12817,cs.LG,2026,244,183,0.75,5.476939890710385
2604.12771,math.ST,2026,212,148,0.6981132075471698,5.349324324324326
2604.12719,cs.LG,2026,195,120,0.6153846153846154,5.461916666666669
2604.12536,stat.AP,2026,213,151,0.7089201877934272,5.491456953642384
2604.12497,cs.LG,2026,249,191,0.7670682730923695,5.412617801047125
2604.12434,stat.ML,2026,179,130,0.7262569832402235,5.275076923076927
2604.1234,stat.ML,2026,201,141,0.7014925373134329,5.195319148936172
2604.12288,stat.ML,2026,211,150,0.7109004739336493,5.419600000000007
2604.1313,cs.LG,2026,176,123,0.6988636363636364,5.295528455284555
2604.12095,stat.ML,2026,180,124,0.6888888888888889,5.310483870967744
2604.12041,stat.ML,2026,271,209,0.7712177121771218,5.323014354066993
2604.12022,stat.ME,2026,184,131,0.7119565217391305,5.357022900763363
2604.11994,cs.LG,2026,126,98,0.7777777777777778,5.387755102040818
2604.1189,cs.LG,2026,147,94,0.6394557823129252,5.480425531914897
2604.11762,cs.CV,2026,254,191,0.7519685039370079,5.447748691099482
2604.11746,stat.ME,2026,160,122,0.7625,5.433196721311479
2604.11731,stat.ME,2026,232,158,0.6810344827586207,5.3968987341772205
2604.11578,quant-ph,2026,204,153,0.75,5.399281045751633
2604.11862,stat.ML,2026,178,136,0.7640449438202247,5.279558823529416
2604.11507,math.OC,2026,227,178,0.7841409691629956,5.432584269662926
2604.11491,stat.ML,2026,202,159,0.7871287128712872,5.458742138364783
2604.11311,cs.LG,2026,198,147,0.7424242424242424,5.447074829931978
2604.11305,cs.LG,2026,247,187,0.757085020242915,5.42064171122995
2604.11253,stat.ML,2026,55,38,0.6909090909090909,5.459736842105263
2604.11223,stat.ML,2026,186,153,0.8225806451612904,5.486666666666669
2604.112,cs.LG,2026,171,126,0.7368421052631579,5.595238095238096
2604.11165,stat.ML,2026,175,116,0.6628571428571428,5.289051724137935
2604.11151,cs.LG,2026,87,63,0.7241379310344828,5.389682539682541
2604.11119,stat.ML,2026,178,129,0.7247191011235955,5.279689922480621
2604.11118,cs.LG,2026,134,87,0.6492537313432836,5.254827586206898
2604.10976,stat.ML,2026,185,134,0.7243243243243244,5.408656716417915
2604.10965,stat.CO,2026,158,102,0.6455696202531646,5.409509803921573
2604.10857,cs.LG,2026,105,81,0.7714285714285715,5.443333333333336
2604.10854,stat.AP,2026,221,172,0.7782805429864253,5.436104651162792
2604.10821,cs.LG,2026,159,101,0.6352201257861635,5.544950495049505
2604.10727,stat.ML,2026,185,112,0.6054054054054054,5.314464285714289
2604.10672,stat.ML,2026,204,147,0.7205882352941176,5.471904761904765
2604.1065,stat.ML,2026,207,157,0.7584541062801933,5.485159235668795
2604.10412,stat.ML,2026,282,223,0.7907801418439716,5.374573991031393
2604.10398,stat.ME,2026,241,175,0.7261410788381742,5.352171428571431
2604.09913,stat.ME,2026,209,165,0.7894736842105263,5.557575757575759
2604.22677,physics.soc-ph,2026,210,164,0.780952380952381,5.53713414634147
2604.22043,physics.soc-ph,2026,196,139,0.7091836734693877,5.510863309352521
2604.22008,physics.ed-ph,2026,221,155,0.7013574660633484,5.479096774193553
2604.21853,physics.soc-ph,2026,209,173,0.8277511961722488,5.349075144508676
2604.21528,physics.soc-ph,2026,209,162,0.7751196172248804,5.3692592592592625
2604.21437,physics.soc-ph,2026,118,82,0.6949152542372882,5.444512195121953
2604.21328,cs.MA,2026,193,166,0.8601036269430051,5.437228915662653
2604.21297,physics.soc-ph,2026,174,138,0.7931034482758621,5.407318840579713
2604.20829,physics.soc-ph,2026,166,146,0.8795180722891566,5.3776712328767164
2604.20108,quant-ph,2026,159,104,0.6540880503144654,5.547692307692311
2604.19968,physics.soc-ph,2026,152,98,0.6447368421052632,5.377857142857144
2604.19682,physics.soc-ph,2026,224,159,0.7098214285714286,5.252955974842772
2604.19676,physics.soc-ph,2026,125,99,0.792,5.528686868686874
2604.19436,physics.soc-ph,2026,221,172,0.7782805429864253,5.624534883720932
2604.20896,physics.pop-ph,2026,256,209,0.81640625,5.206746411483257
2604.19302,physics.soc-ph,2026,147,122,0.8299319727891157,5.5439344262295105
2604.18983,physics.soc-ph,2026,222,182,0.8198198198198198,5.6167032967032995
2604.18755,physics.soc-ph,2026,239,190,0.7949790794979079,5.568052631578952
2604.18437,physics.soc-ph,2026,247,189,0.7651821862348178,5.529894179894184
2604.18431,physics.soc-ph,2026,216,151,0.6990740740740741,5.346953642384108
2604.1797,physics.soc-ph,2026,131,108,0.8244274809160306,5.472129629629632
2604.17946,physics.ao-ph,2026,280,232,0.8285714285714286,5.471767241379316
2604.18653,stat.ME,2026,225,184,0.8177777777777778,5.411413043478265
2604.17689,physics.soc-ph,2026,180,129,0.7166666666666667,5.416201550387602
2604.17643,physics.soc-ph,2026,206,154,0.7475728155339806,5.509740259740261
2604.17618,physics.optics,2026,197,149,0.7563451776649747,5.4455033557046955
2604.17602,physics.soc-ph,2026,162,138,0.8518518518518519,5.539275362318846
2604.16193,physics.soc-ph,2026,222,169,0.7612612612612613,5.362248520710064
2604.15784,physics.soc-ph,2026,238,164,0.6890756302521008,5.444634146341467
2604.15782,cs.LG,2026,210,148,0.7047619047619048,5.481959459459463
2604.15265,math.AT,2026,217,157,0.7235023041474654,5.510700636942678
2604.14778,physics.soc-ph,2026,179,134,0.7486033519553073,5.564552238805971
2604.14772,physics.soc-ph,2026,240,186,0.775,5.386236559139788
2604.14348,physics.soc-ph,2026,253,196,0.7747035573122529,5.468163265306128
2604.14065,physics.soc-ph,2026,160,118,0.7375,5.410677966101698
2604.14047,cs.DL,2026,215,190,0.8837209302325582,5.439894736842111
2604.13885,cond-mat.stat-mech,2026,144,109,0.7569444444444444,5.470366972477069
2604.13775,physics.optics,2026,224,134,0.5982142857142857,5.259328358208959
2604.13774,physics.soc-ph,2026,204,147,0.7205882352941176,5.423673469387762
2604.13357,math.OC,2026,164,103,0.6280487804878049,4.964271844660197
2604.13184,physics.soc-ph,2026,209,165,0.7894736842105263,5.3995151515151605
2604.12685,physics.soc-ph,2026,175,134,0.7657142857142857,5.4787313432835845
2604.12546,q-bio.PE,2026,188,140,0.7446808510638298,5.602357142857145
2604.1208,physics.soc-ph,2026,170,126,0.7411764705882353,5.256111111111116
2604.11565,cs.CL,2026,122,79,0.6475409836065574,5.478101265822788
2604.11545,physics.soc-ph,2026,214,148,0.6915887850467289,5.5236486486486545
2604.11479,cs.LG,2026,215,184,0.8558139534883721,5.441413043478264
2604.11354,physics.soc-ph,2026,190,161,0.8473684210526315,5.457018633540379
2604.11339,physics.soc-ph,2026,253,196,0.7747035573122529,5.534285714285719
2604.11312,cs.SI,2026,131,105,0.8015267175572519,5.475809523809525
2604.10742,physics.soc-ph,2026,162,127,0.7839506172839507,5.428740157480317
2604.10614,math.AP,2026,128,92,0.71875,5.500869565217392
2604.21939,physics.geo-ph,2026,283,232,0.8197879858657244,5.323189655172417
2604.10049,physics.soc-ph,2026,189,165,0.873015873015873,5.509636363636369
2604.0925,astro-ph.IM,2026,139,116,0.8345323741007195,5.552672413793106
2604.09187,econ.GN,2026,225,174,0.7733333333333333,5.560459770114946
2604.0842,q-bio.PE,2026,213,168,0.7887323943661971,5.273571428571434
2604.08386,cond-mat.stat-mech,2026,163,108,0.6625766871165644,5.452870370370374
2604.07694,physics.soc-ph,2026,162,115,0.7098765432098766,5.499826086956522
2604.07347,physics.soc-ph,2026,209,159,0.7607655502392344,5.471257861635222
